address,ion-total
osmo1cwrufx4n25qxt0ct3nw62nes9n6awhcm7l0m4e,1.000431
osmo1cwsfntaeudpasw7vhf0qpknmttnll2nhjca88g,0.046585
osmo1cxa0jkscp8puyrs49fg6mm95yhcnwwk4lh20sk,0.039405
osmo1cxdsmzcqfwscnmuun3knlhshfvrhgge6vdvhcj,3.205088
osmo1cxful6l52eh0aknkufwtwmre7c4lvhv3plmrv8,0.181332
osmo1cxxe7ern5k65v0g28r5n427xsprs7rn86u5dnj,6.9e-05
osmo1cy7jye9jkg6k4h9wcurdcx7q4ld03m48u2g58w,3.0
osmo1cyhq796x0yw9qc35qhv40khp4zugwxwkhuy6px,1.324748
osmo1cz35xmc0yf750k84tvtdp2fyddte47tsrr68qv,2.591727
osmo1cz558xggwsgy9l73ee3pmm24scwa8zryzwumaa,3.354368
osmo1cz97guautpk4nkzrwfvlgz3xd5f6rrhy8v7chu,0.001273
osmo1czhkuyvffhy5ff2ltc6cpg3vna2r69gqteacr8,2.0
osmo1czz8d9gj8luptru9u97srdju6c4pjf59lt8jrj,8.716361
osmo1d00m4h4q8pfvd9rdp5w34ndwt8flfgzzlemx0m,0.018164
osmo1d03ppywn369qzajeuqs0dge29rchxteawzer2x,2.0
osmo1d0aup392g3enru7eash83sedqclaxvp7ydsljh,4.843498
osmo1d0new9u2f80rcmmlw0zftxeh0385c2gwg3hr0t,1e-06
osmo1d227cqt2jyyuyfwln4cscsm8z03tre5awxmu07,0.000344
osmo1d23u0fclvw278w20dyrs2lhmv3jmxtw5fklcyf,3.574172
osmo1d24ddxn9lqxvhk04xjlufa8hnzcmk6n875a63k,1.0
osmo1d25uxlhdynu6hdkl4xelwxn7jz08u5fauvvf2e,3.968724
osmo1d2kf3aszkwfa4hyemzr83sguaxl7unxjlqrp8j,0.280303
osmo1d2w3anq70as5telu94vt4klesutq9svhlgpd7a,1.0
osmo1d3nuvyvggrc20nnr5qhf829hs7jvasrazekd4s,2.734056
osmo1d4326nfkxuglcjdl9kn86xfaked5txwek7ut4z,1.010821
osmo1d4pn8f3q5dn0g4uwr2egh5mgzrnf7fhhwxrltj,1.000001
osmo1d4zcwk0ssgsuvwdcnqjssy37tqdrex0v8qxjqd,24.949373
osmo1d50zp5mymt53dkzn9xrslwen2cup25uzk6n45n,0.061278
osmo1d5ukx4wgp25p8rvfkceuf4dv03r2nnl8gqyhz5,0.660674
osmo1d5znu39h3lxp2rlw9nxyr5uep97625nns2qwzh,2.0
osmo1d64pxg5s5fw9usg6zjklvyjehr9zdsk0muu52r,0.289106
osmo1d64zymxtkmz2sy333p5cammj3zz3pjq5zg7hyq,0.00207
osmo1d68fxmcklfs72r6eylg3f7f5fa55y06v5r78y0,0.031032
osmo1d6l6nr8kxvz505cwycggu4kn0g9mqx6dcglr7z,1.0
osmo1d6lgeud2sxqu0emqskyryp9rqw64xlwy7rpnra,0.018814
osmo1d6rzj99y3zmkrcrvxnrhh6glu64ymjl8vwdpld,0.35
osmo1d6vr9xs67dmcd6hjhxafyfwgnpnsugj2kh0a0y,0.170771
osmo1d7672jq3dswk7drrce9sesjvdlz3ltqlr37ujj,0.013177
osmo1d7a6tw4myh4dkxvdlwj3c82qa8a5xgshhxc98h,0.0001
osmo1d7gp948369ha3as46uwkslhhrq9sg59le0e8zy,0.035763
osmo1d7ncx0jzh9wq3m9hkw44j5jf9fxl6xvy6uyfr5,2.0
osmo1d820j0fw3uf8zhmmwjjqdjkymh7qmmtvy33z3g,0.002348
osmo1d82wdk7kr9w08c6680vzhcsgjwl5fkr5zvcvk7,4.891261
osmo1d8754xqa9245pctlfcyv8eah468neqzn64g887,3.313131
osmo1d8gkhdnj5hxdql5x4quns5yvld99hwplqyyd4u,1.15505
osmo1d8mq46wt2yxsgwrmh6hhfgycl0537w8grq5kku,3.742972
osmo1d8pwj29kze0m35grea4z9qkdgl9e54entdkqcw,2.821234
osmo1d8y793dxmk6pj347jyjaad7r96t6y3d4dpsgc3,1.8e-05
osmo1d9j83ll3e0jh5w8kycjcmzcm2wdy0mr3ql0sgd,0.413514
osmo1d9j8deg64shu07qfe8f76vepsmmafjxnlws039,5.0
osmo1d9p6d3njrnaups7sc2twtwnlk8xjck32tasq8e,0.021654
osmo1d9pcgcunyghapt4e0agj66yj5qegefpsx46chf,0.000869
osmo1da49eye57cvlvln7h04q0mux7pdecszjkl5cdx,0.007632
osmo1da68qsg9l5vuaclcks7af86kvmvvp0gs2snhg8,1.3e-05
osmo1da9mktg8tdxtdlungca2q4zmmgsntsfcqk8xkg,0.002326
osmo1dc89uadvxs888vp55v7rsuty2gk58j7kn3gc5d,3.7e-05
osmo1dclzuklectgdvm8aw5fught572smlfhn9t32s9,0.070315
osmo1dcm9279h30e9eja3tj02c47hc3vy5sqaz5xtdq,0.000378
osmo1dcr2sh4vtnzrqef2t6x39yu3u0uwxj9zqc7ru5,0.232662
osmo1dcs4rvjtxzkqz8ld6u6damf83jc6kqwwq6h7t0,0.047712
osmo1dd4x2km0g73r9rtm6j20pxcc9xcan0qlk3l40m,0.256972
osmo1ddle9tczl87gsvmeva3c48nenyng4n5678s7gh,1.177117
osmo1ddy50f6e7uthkf3lkaczcwehxaxprkaquqqt3m,0.924965
osmo1de7hqxvhztz8udt9yutxm5ypzyymhdftklw0ja,3.25364
osmo1de7qx00pz2j6gn9k88ntxxylelkazfk39gwddy,9.0
osmo1df9w32jcu23hzd73aq95j9uhynpsrshzfgehzv,8e-06
osmo1dfg7jytutzzpa4hehgeegw8gydjnww8h43l0yk,0.881932
osmo1dfv2zly2cc2eg95uddtullyfaxdrtl36xzus2z,1.0
osmo1dg627ryepgx6u0gsratphe06gm7kwe059qnpw9,0.019992
osmo1dhjqnf7ej34553skevc8jlykk3dzaaxk3fmx4p,1.314341
osmo1dhkmvjqj7qjx2w4fxn92r8jzaj9vkdan40p8za,1.755424
osmo1dj3j99rljeyxk0xq4qce2fj6ex53lwst9szws5,0.936463
osmo1djjujxyzthdhqwcankfdh8yt7gq8rumdjghfc6,1.0
osmo1djwg8cwe0jeet63n8jxqm2h786ck2qa5kcevf3,0.327395
osmo1dk5f26fmeynkuyge3emjvhzh7tl2yg5s5n2swq,0.100148
osmo1dkanxztmzx254gxhu03zwqsycrqlnxy0knsmgs,1.000042
osmo1dkcujd77p27n3nw59y4y7tsqk92tnry5lhhydn,0.010695
osmo1dlhrplxt2yanvs7d8mtzrsdpvczzqg4v2prnh8,0.440205
osmo1dlr8dd7mwnee6jdv6eky0dypar5tu437l7c9gv,1.000001
osmo1dltt9ef56a8w9z6k6kur7wtygjgxddzrgfu6ll,0.000708
osmo1dlxpesm60tqwl26hqn30q96ash9tfyhh7dvf9z,2.155109
osmo1dlyccvmvcewd2mahhs5n69n3ves4ldtlym4l90,1.975417
osmo1dm3jjy57q9nlvflumdvwh2ne9ejfrvdz6mmrc6,0.058347
osmo1dm5ycdhu8pjv0jg0rqdmrh4hm6pjagxmmqrnn0,0.401839
osmo1dmn2hr5tzsmucez5y50q0gk4y83pj7lngge9mt,0.505236
osmo1dnct7j8gg0kq8rz2k35t4zewguclnxgvu2sktp,1.0
osmo1dngf00tq65wlwszs6yg8mf7mh97n9ph5vhwjzj,1.0
osmo1dnmu4lcfg8pnnk4z2d0qf62nv2agwnwd4pqpqe,0.013491
osmo1dnq8t27dy299xdr6jlf587ap66hg2ughnadhh3,0.000521
osmo1dp5evmfuf4fwx295w049s99nyfz29fvtuthzc8,1.0
osmo1dpp7z9a4ysc55lg7zac4edz4z0qtmlf6y3hhvp,0.000182
osmo1dqc78lf5fu9e2krvj2zegdfvshu0l00kmyxfw2,0.052733
osmo1dqgam0gwfegzlz37cpdd6plr49dtkus9s5ak9u,1.855467
osmo1dr4um0jmyhjtjc0r2p03cfxw0kfssucgpec3q9,2.947197
osmo1drgasugz4hd6c2snxqdmz7c69gx2e5svxhts8s,0.993294
osmo1drvdx4g9k6p73lt68ld3y3aqqyd7ylwcxh8ffj,0.000631
osmo1dsunl9mpp6jwk8ws5fqrvtm2vwz2ymsjfun4kg,1.0
osmo1dswl9umd7tycq3egjuz5dt8jnt7qg4vdsnxuhp,0.00019
osmo1dt3dt2wsrwatwxj5raacsu455ag4dtyfl82gsh,0.014295
osmo1dt9hp4vp3nc5fumgxfd3fdh2vf66jywp63my0z,0.027644
osmo1dtknvzmam8z0gal683pumydcuw5zrv8sn92z8d,1.0
osmo1dtmsse896ntvdxmfa37jjt4mk6w5vpvq6jklzp,0.013312
osmo1dtq0y9reqst7d99fd3c7x6dflh4eazm4lx5sk9,8.139872
osmo1du6h94k2j6zsqhrmuzhyxe3sy6lt95j2lnwppx,0.324612
osmo1duh4r5397e0uk59duchwamdyheeaeac3zur6nd,1.073159
osmo1dv0rc8f4as0vk8jvtkxfur2cwj7h7wzs5aa8yy,1.0
osmo1dv2gcjq7cy3zhjdkae0f7apnhe3d3e6e28zmld,1.008977
osmo1dvhqlgx08j69tx435m59wa0az7r5mkx5hkgpdp,0.0865
osmo1dvqt0lkxfxcuzwg7n28wle86jfkevgpqg673vw,2.0
osmo1dvu9mr36l5gpqpsx4p6jvphc5gn59wypuwzpqv,3.0
osmo1dvwyzspj43vrdffqm0rmj9fa0aqnalqpad5sva,0.213971
osmo1dwdt29sgpu3nlyktlxk3qhlz8wqee67m0y3w4y,0.777697
osmo1dwh6mrvyw0th2lknnjy88zc0mwynj7yfx2y70n,2.031884
osmo1dwkcyrzzpt5dvqm9eyhygz7p52u7ce9hh49q56,0.004075
osmo1dwqe5m0ln0w3fjada7t6k54q785086e2h2zajs,77.71333
osmo1dwzxaessw2fpvfzyh4wp7kgmgcfgeqth6xjtxh,14.000005
osmo1dx47lkkf48plqwwcajsnlx2swgvnkmtjer4d25,0.079613
osmo1dx686pl2x8e5768v5typznq7cgzm6ng78fxynw,0.001811
osmo1dx6jvcnn54tfknwlkgh4e8ay050anyfajpg9xz,1.096908
osmo1dxcu8em4cgrgwa5cx67uzvtcu4mpu8vemnx480,0.000212
osmo1dxfr4zrgk90tkpshsfrkygsm7gy6w3r9puzn3s,1.365493
osmo1dxkgfyulf8xnskhz9l5fjpa3jx8u2zlmdu0kwj,0.257775
osmo1dxxduk9zcwwtcc4eu6jxyj8pkf55zss0zvzdgd,0.000453
osmo1dz4rqn9py924dstyfy6q7uhy2unzsz60wrk96l,1.0
osmo1dzhn7f9tw79fr208ttrkunufd6psns0ha0ae0f,0.052826
osmo1e06qhal5ay3z77rkvlk8l0amtzdxpyl8j9s3xm,0.983092
osmo1e09wgvj4lypvyg4qz5utdrdtff0zasqk9qv7tc,0.011424
osmo1e0c47u0ehmgutyyz9dllzdkvfedf2apvvntczy,1.734816
osmo1e0d0daqr34t7kgdumgrlrwf7xye9alqf63qqk4,1.0
osmo1e0fafwjn3qp4s8g5zd6k8nz84tj9w6x8r99yrf,0.061946
osmo1e0plfg475phrsvrlzw8gwppeva0zk5yggx0dae,10.0
osmo1e0sjj7qkr6q5xkch4hlzrwtp0l8y5a5j6qc8m3,3e-05
osmo1e27hlhks75y6kasnjhq95lvfe2z9qck3cm96sh,4.0
osmo1e2jwzpp4xxs6z7p4g9hnx0f6h6e5c863z9ulgj,1.0
osmo1e2secdguluwsqk0ye6xr6u6g6effeff3u385gr,0.005859
osmo1e324y6rsvfevqfdv2aa2vtwyhs8detfdpjjtx4,0.778346
osmo1e3n6qz9nngpz6tch88dh3ppnt84an9scpz8y04,0.0001
osmo1e449lpdefcfv6me4wnrxfkyhar7j4zjy83yf5j,0.629758
osmo1e5daruj3c80764k32dmsr4vdgna8nma24mukvp,0.038905
osmo1e5mnjg4d6qprkash7vuseahgk2grrj43md82xq,1.3
osmo1e5xjuldvxht6yrl90k6xfkvmhakdlx2ldvpx5l,1.0
osmo1e6cjru4h24xaxukkdygz44956fhachely6nynn,0.012828
osmo1e6xuhjjrlklqttdzga9dvsvtta0dm4vrm6pr78,0.002923
osmo1e6zdjcj3wry34hns4pw9hvse7xcv9mmtwmp0e8,0.689488
osmo1e766kqkx9slxgg3xqrp8ux5r8kg6h9wkr4pdus,8e-06
osmo1e7q0k7m66s2tepg969lpmcc6a8dfnr88n34t4e,89.544675
osmo1e8238v24qccht9mqc2w0r4luq462yxttnk462u,9.8e-05
osmo1e86u57464w3mxedrzm3chatvcd2z89axuvrlhs,0.950296
osmo1e9jlmhjnhv0z5wj64gz0dwn6q523xyxewg24mj,7.419282
osmo1e9ujxj7zrzej3006dvd4e6s6hn02y9c2tcp553,133.323509
osmo1eawaysld3gdyhgczlv9r6awrymq2x94eur8r8x,0.007107
osmo1ec5yt8s9kxk8zun6v0vzl9nrx0w3znehkeftjg,0.015881
osmo1ec7lwkxedc49unw7a4uquvqhs77ezqxxl7rjsp,0.128294
osmo1ecfy0fp389hesxz2q2us5de3ve8ha374c486nr,0.084711
osmo1eclz9drv5lkyfmnjszqjyvm83jff27yk4js2vl,0.471563
osmo1ecsu4szw4py0r6w5cn6ye04qsn8vxf5xgjzflv,0.555517
osmo1ecu0c8vq8yjehadmndusj5s2uh54akv3al7kf2,0.056798
osmo1ed32ulmk32n079m9hx7sankadlf7wrdgu4n0vx,2.058136
osmo1eduu6rk03m7tqthj4weuvwqmwjxmh52wv5qk7r,1.002418
osmo1een669rjzpclz9xrq7r8rre9gchj3r3dq8lj30,0.895636
osmo1eeyw4v5qpfe7xwka4pfsulw837g0vxr9rs56nr,1.498237
osmo1eff0rr0ptx4hvc3cnwvm5wween82pe4hcwurkt,2.0
osmo1efsj9hrsuhcu6lmamm544n7syfn58kd68d30k4,0.10013
osmo1egded8dkagz2lgepchffgcxfer0jdfg68jkdr9,1.067741
osmo1eghwxnz0e2549jv97vrkl5yskd86rqe2yaqwm2,0.33935
osmo1egurc9ulnjsdxtejrlkw4tqcg200fj03nllmxr,0.092883
osmo1eh4w2glqma54kfz29wva79l6lh6knts7wepr6q,0.925121
osmo1eh5mwu044gd5ntkkc2xgfg8247mgc56f06hgjs,1.000004
osmo1ehkfl7palwrh6w2hhr2yfrgrq8jetguc3z9wnc,1e-06
osmo1ehv875h08qvm7s4duy7qhr7wjuqwepkmjr8pqg,0.637238
osmo1ehwjr5rym9lftlfhgaelre5pkynjhtalssskhs,2.215008
osmo1ej4hw9zvn8wz559xkrdcerjcauagr3xszskduy,1.4e-05
osmo1ejdqf2k62sf3ssjrys2r79pmdt6kpt5rcmkdwj,0.0101
osmo1ekmhygu0ukmuh7gznqzz2yu689y3sn0kx2yjnu,0.935998
osmo1eku33nrzqll0eedx4ar0gkjzlmukxxzqrc5as2,1.066592
osmo1el4fwm3fuym0ne4629v0prdr8ky34d7gtmrfpj,0.18664
osmo1elc2atveeh002n36fsxq2a7nayeg36qw7k4cea,0.972064
osmo1elcpqhr4t53fkg4ae6r7g8c84f54rgd5tzjxj9,3.019834
osmo1eletj8lt9w9zkapm3xy25ywr5hh8ka4npn477n,0.017153
osmo1eljj8h8wc9me90s740qrl9n6slvn78lg5e26r6,2e-06
osmo1eltax4uel4gjnn5lrtqkgkenrlzp3647ph8tq4,0.474122
osmo1emkzvrmjsnypnsn3xvmnx55lkw2rhvyp2yw8ly,0.017899
osmo1en468mjmz0zaexnq2shccatdg4kwwjfl5zsjdu,0.918685
osmo1ene0zmuyzp2yz2vuxyxcxzazl4rth7zlkw5dry,0.012
osmo1enu76xfqkadu022hkdg7rwyc4pqq6jzn3zy395,0.023972
osmo1enz0knm7yl8932946n26pvnenxcr9w3uv9nc88,0.024415
osmo1ep6h8wpy348qx8rq8vcmep0dctl9epgyuvdlhn,0.011184
osmo1ep6rf4mggsaltlm5gspnweskqpk4klnk89yeyd,0.022288
osmo1epmlgyve8nu6ag4xldnegj3gaqpa6tw7d6w572,0.763841
osmo1eppeh50fksfjs55tdqlvhflh4fklrydak5kg0n,18.481984
osmo1epr7gp5gf9ftkduzlkckmehqk9dyn063xref53,51.436735
osmo1et77usu8q2hargvyusl4qzryev8x8t9wr03rn3,0.998024
osmo1et8crhf8xew2uhxjfngmvvk2dw6epf7guh80g7,0.001312
osmo1et93zj3z539acj3vzrfaysh9qs6lx883s4akam,2.0
osmo1etc28xm9amxw64zulzau8dn7raes0w62kyhwhe,0.844593
osmo1etjt4a5l75vy8jd7tgw0s0d6q53u4s3ejxr5hd,0.446171
osmo1etp0xd4xwma5xcchjx6l2dmmxu2nk64umhmpe9,0.568644
osmo1etqu40jyven2wpghcu52dr4klw5s5amax6nagv,4.004388
osmo1ett5xax0tv5mw9nhrr9akkrypeqnvd32rram3y,0.0001
osmo1eu6yf2wjl45qqk4qyj9u9eruy78dk7wgzw0vf3,0.099971
osmo1eu9d985ulqfrn2r97rzyxhjnwq2k4258w6q3fj,0.110371
osmo1eup5t8pp8jq354heck53qtama7vss9l3e63jqz,5.0
osmo1euxvdtv4xgs00e509g0ulfvlc7kyee2ughujr5,0.203228
osmo1ev9q2wmk8prqykjgsrncl52nxwyq0ku67wj667,1.0
osmo1evervak5gpt9w7uy3zk57en4uj90srp7y35c6g,0.844695
osmo1evfcg5u75f39y2gm8lvr88v25t88ul3ns4zd9r,0.096267
osmo1evpweceml4lg5ecyleydxd9ee5awc0j477tvq3,0.000428
osmo1ew8sx5yfgm3g2suz7gfxp5897upwe4nqqe7zup,0.112579
osmo1ewrlwrchdhp05x98v7q8x2k83huuvgg847q6nn,0.250942
osmo1ewu290xt5fhfz23jk34rq266ymzp6he6ahur7z,0.087181
osmo1excz9t598xyh57a5xlc2rh5apjfspwcvxffxg4,1.0
osmo1exkgzl60g0pzp3lcscvj8p6j6uvp8fdlfhsqs0,0.33333
osmo1exu35vpupy90jgwk5n020ujpzt66pj4mhw09h3,0.464506
osmo1exv9vd7mf2wme3stntvdnklx9kgph2kt5h6sm7,1.25
osmo1ey0zmwryem278r7rfhj90uxfuq4ndl9jjxhw40,0.002819
osmo1ey69r37gfxvxg62sh4r0ktpuc46pzjrm23kcrx,21.0
osmo1eymzlsqm63y3zeu36ddnmpdqdp0p4gswwc2el5,1.822447
osmo1eyq9ts4ws8jq3q0x7jmcnts0fauen0lx3cmu97,0.070949
osmo1eyu7a2uahgdp9jlm5vulu5hs0xcyp4wzltt5a5,0.006732
osmo1eyzg2lrflnphdxmrpty5ape5mlhk8tsc9zj3d5,0.174794
osmo1ez0jlywwr8ysfmkp9tmse4q4v32w3m3awq7xc5,2.861881
osmo1ezd6qrpjjj7mgpk8dq2tulnmvzc7mggvkxzfye,0.109496
osmo1ezlzk8wvjmwg8njg0uualwyr743ft6eamr3vcr,0.000498
osmo1ezqq0a68ve0vxvtf0jutfxawyzvw5knxfhzf6h,0.000178
osmo1ezqr38uj4caxkw9a0tkh8jtxps8t5yhn5tj44g,0.020182
osmo1ezsukd5u8w92uxhtktdmamzvm7zm5yl43qlqld,0.717747
osmo1ezszns3kljrsrw69j05lk592dsgrvllf76y49g,0.001791
osmo1f0dlh47fwwaln6aaxllvcypyd76anwzyatj4wf,0.208197
osmo1f0mdjke6tzf3pvf7v35at0mddym9muj2tlze83,0.006822
osmo1f0zwrlfjjl8twrsyxv22p8jdqtym9nja7t6quk,4e-06
osmo1f2mva4ag8meya6fvpwz7md6f97zd5nll5mxyum,1.354629
osmo1f39kupkply5retv5t3ax9656uj92qh4sn0yrqr,0.999987
osmo1f3tlzjx5rgxkp535kmfxs8xxg7ddg2gzj4djyd,0.001247
osmo1f3vxf86lf9y0cmp5rvvxkzzdk0lxvkelzmawsf,2.200409
osmo1f4g5htvcjpzwgkugjt54yd8ghzscfyqy53x2sg,2e-05
osmo1f4gqwe563lqhk3da4n0mnqjd4g84zzla3klctz,0.973866
osmo1f4hmea7xdje20zcqtsrll2kzkgrwcmyut8w3sd,1.774783
osmo1f4wluqxm0rk3hudga7s360eg5dtsgaczryzuyg,0.006725
osmo1f5nql5jf3hw7fplyefxr6x5hr9v3cdue779ud5,1.0
osmo1f5p2gdllqc9auv7l5l44rumj7xesdtz2akptju,1.0
osmo1f5py6mfdpnjnnmq699ncskwdwq4ek4cj3rx4u0,0.003892
osmo1f5xvkuwpcxw0pl66xalz63axg0zepl7txrvmy5,0.075374
osmo1f6jmn96wkwpsmpcdj08dflux9pc0a9l58knm2v,0.992373
osmo1f74ck7yxhljth50uh4tuc0alvacmc43ucwx3qs,1.044001
osmo1f7sa4nr5nhlt57vy5553tqzs5dlz7x6jwp0kcx,1.359345
osmo1f9288phuzredp9n83r8kg5aj69medzz9lvxw7z,0.252872
osmo1f97xhgsy4866xf98fcfwnuk0nhwuu0lstapauq,0.720415
osmo1f9cz2nefyfr2c9wjvkyzkuddn7x5fjlhkt2avw,0.100326
osmo1f9ndy27yw72ekpftt66qcckhnrp66alxnfdavd,0.002065
osmo1f9z23sv7l42uequk4p03egyftl59f2vuvev5rs,0.791882
osmo1fakuy9dm78lquld6ppheqpnqcyyf3n5ajqy2jl,2.498695
osmo1fapqgamx3c8za8d3z56sydjtjygyu0ly4ud30a,1.294492
osmo1fc5p3n0mlm2tk9dar55n9astmxs4p5jk8g0atd,1e-06
osmo1fca989yw2y4dgjx0hymkfd4ush8q8navd3rz0k,1e-06
osmo1fcdt5aanc2u5gy8hvwnrpqnjysqrngxzc60jp0,0.010306
osmo1fcj7ww85n35tgdamasfye6w6xw2f0zldsmmvce,0.516428
osmo1fcx6hj3vslw7p0yf9mhn7nkwl5fs6t2cgws5tq,1.0
osmo1fd2ayfu6kmt66jwr62eazet5y5hp8e3ayfcxah,1.0
osmo1fd2hlkk8mz4j3stjd0vv894evxhmq0fkzpvlsg,4.294568
osmo1fdfzemza80w7vf4f0lxwcceutykw9e6nsfjm7d,0.088927
osmo1fdh092e7jt7psn0z4x60dwglemgw7p7v78snyf,0.005006
osmo1fdmfq7d6n2w8pd8jtxzywkrn2eth2tnnuaa3jt,0.008419
osmo1ff8j98rrzksn579vdt3kehyk6dsed877qm2tr3,0.13979
osmo1ffj4ttcp3ut69vz6d9eltgszj6hjsfmh7ltxgs,1.111032
osmo1ffve0zx389ffl80ae9t8jmghcjuzdlqrl368pc,0.843567
osmo1fghgwhgtxtcshj4a9alp7u2qv6n2wffq6wpafh,1.255911
osmo1fh8z60rs2mpkhhamav2pj4gzf3prn6kfn9u9kv,0.000126
osmo1fhkga75da3j3fd0er3m76gj9uwtqqngkmagyt2,0.962763
osmo1fhr7e04ct0zslmkzqt9smakg3sxrdve63sl6gt,1.0
osmo1fhya00nlma79csme2pmwfkk7nqa37n29evuv3r,0.051201
osmo1fj9lz9v2ncmftmwv79n8rqk3f20ymkgkkqvjgz,1e-06
osmo1fjhtga2hg3tke378fn772r8zyt08wvsjd0fyul,0.295679
osmo1fjs9qpuvkljdwmy8w3u0fcycxrjrkdhds7686j,0.533788
osmo1fjsc2cdqwvw0aw533cfl76uthzwem8ak0rj6lh,2.712864
osmo1fknhdqr0q6h98nn28gymamdz04ehks3vq8d0x3,0.002182
osmo1fknktw9ycf5etkp75ux4kkdj83dnzp3qr9nsv9,0.022825
osmo1fku9gl93dy3z4d2y58gza06un72ulmd8rcsvsu,0.064616
osmo1fl6td57k7dhjsf5w8jfzqq4lmky95zuyj0ngcp,0.034884
osmo1flswm9qxz09cljf2axw9a0zh7kkj544v28tefn,0.160564
osmo1flxggjsjvfc8ulsw43zpvan7202hfh44ra50s8,1.0
osmo1fm05ux3w4598c98cr9v6pxx4tfzt25numy97hz,0.003877
osmo1fm2h9mp4xrrumdrjk2w97hltnrt2u2tw03jpv8,10.337085
osmo1fmahc5r3fk2fxne6q5z8rhdmfhsecar86yyh8h,0.757316
osmo1fmjs9ryaswty0a0qr5hlzjrhnp0gqeyp7yc2r8,0.874956
osmo1fmmkme8sa5a9lvf5z4dqv8slk7je26cp9evcm2,1.006828
osmo1fnf8fvnyuw20jse47a53ue59pdzp8q254qfrdp,2.0
osmo1fnp7at454wrjxu57pr0tc239tyjsngpqkdeve3,0.0001
osmo1fp2sewp0usqs90gx6keuawjvl5aql0tkd8kfne,0.007517
osmo1fpj3us0rmew87ucvvluj2jffwles0svupt8t4v,0.00747
osmo1fpssq72xh5a68y4xr3eez8c8ehn57h0cs2tvfh,0.051376
osmo1fq57dpq4thzcxyp55vjd2ewv8pdf3e94g392ax,0.013909
osmo1fqe279p2zkj9nme5p7c7k3sk8h5q7n00vk0hwg,0.004528
osmo1fqw4urjl4u75l04k8ndmj2f5n5g4skdsv4svgq,3.691195
osmo1fqzqejwkk898fcslw4z4eeqjzesynvrdyvnj3c,4.807961
osmo1fs7mmwqzks8n7msheu5d6jdxqyfj06p7lz6tc2,1.0
osmo1fs8er0greualh3juwem3nfn4fzcru94hkr72ex,1.487625
osmo1fsczk3dj3eqp62qeeg4jcwvg939zwa67yd92ru,0.000138
osmo1ft4z7dejr4azlcm5t7660sfdd2vvzzj55vwmz5,0.247639
osmo1ft92z9xr8tyaa9n7ulsc3hkn09e5m9es4qdz94,11.336459
osmo1ftau5pcrr3ph6appnp2m49gmrql0yjnx2295se,4e-06
osmo1ftwv988xjrca6c80newruq2y306fd2wy324u6r,0.026123
osmo1fu20t5zxc64z2vux4nqmf6csnapzlrmjaqpc67,1.0
osmo1fu63ntgrve6chlm770dxw0wewjzxrkfr3wvvs4,0.072624
osmo1fu9kr29n7d0k59dtezkl09pz8rwazykfs6lj2p,1.0
osmo1fulfmrkys0rj5vgfjghaf8pjaa3w4794x7hsdg,1.0
osmo1fuspwqu46zetamjl4qehzp63l70jqam33u09wc,2.0
osmo1fuxqh43my9zy7v0h03ckk23n48rflmh0jccyk4,0.759845
osmo1fvd5ch4qwkawkeeury4eh857djrmx30ng9l4m2,2.0
osmo1fvt2z3a4cy3desqsnx0wkqly43ak3844eun43a,0.000349
osmo1fvu0zx5jetyc2ep2mg7kemrmsqkusjvc0k9cp4,0.007846
osmo1fvupuuh7aclf7ylary369rngt47lpw86kcc2fg,1.1
osmo1fxccvvhhy43tvet2ah7jqwq4cwl9k3dx5l5ngt,0.014791
osmo1fxj0s3n8d53v6xhzp8wrf2fpnupte7v38gzdfx,0.051144
osmo1fxw3azlpglvj7np276g09euu674m08csqfk89m,1.001324
osmo1fysj4cadldlzcpjkfm2apdxex48wlvrg5qvhae,1.063056
osmo1fyv9h5l4zpjpjke2vppqr6l950lpcz4cz7t6mf,1.926057
osmo1fyvvf6xdvs8faja7m5s9p9gvglz5t392j8z3hq,0.05141
osmo1fz3n5x4hxf2y35xgxgzq3f76mx0cjv7m3yqa5m,0.004436
osmo1fzgqt9v9cppyqkrslywkcf4yqcuagzytzdtxfl,1.0
osmo1fzjckfkh0mua4g94lluqqv89zqkj4466yu3u4k,0.000242
osmo1fzkxv7k8hlcphdcy0su38w3yylzvs8mhmqjnug,0.020638
osmo1fznev9heln8fqrh73zv3zgr9vffnz65ku6vuka,0.00016
osmo1fzspdmt6m2el8vvpg5r338uqk4k0swxmgrypdw,1.284477
osmo1fzufmzdfujlwvfvk8wfxfxgsljsw6cnlydy54f,4.167209
osmo1g0hpuuquyk3t2hgtm74336jvpy6ssue78xv28s,0.000382
osmo1g27jvadv7j5k9qtasr65m6qkl08j2xtwelsquk,4e-06
osmo1g28t39fndhmm7n3ckhnlp2sxkz68wy557rh7pu,1.005693
osmo1g2mjkrugdjr0h75cwg9ml5r8ynltd4z9au6qxl,0.000628
osmo1g2tc3veag2nvyutmg2l9zy85upj767z2uzkgte,0.003805
osmo1g33ygdqrggc4ank9hnwj5gnq9d5td58den3rwq,1e-06
osmo1g3ed96zydwnmhlvtkj9tcs9zzg9mlc2394sns5,8e-06
osmo1g3l4vpuvq7x9f0d8ncrwduyhfh5c78u9xln9u2,0.379737
osmo1g4pa7rju0t5lyvws9yl8va4juvyuy78dc4ygzr,0.1
osmo1g53mgtymzz8d3naw0rwl0zrp3g7teyp483k020,0.835624
