address,osmo-total,ion-total
osmo1sgtkl53fvgjnscahnpknaf6dxxe6cutvgem46m,5900.270856,1.26659
osmo1shjnj549dl66a0xfv8kh6me064f0fp0usvyxg2,21.403498,0.013672
osmo1shs58dd9770xwfyh3d48w8sam2sm5cqugqssl8,197.598526,0.000305
osmo1sj43dt84hwz8alvn0j7ja2humla3wx7y3ndzv5,1509.01034,0.002942
osmo1sj4r5t5nhdhpcv2whyt5sfvww8cru4732h9ndp,2.98125,0.015
osmo1sj5m6kzt3aerq427l6pwpvfjlkfdll3jgd5hts,456.014503,1.0
osmo1sjpesepjw97la35yfp8vdp0lrsuq9ktszxm9xy,303.167204,0.299716
osmo1sjy4pxrg4vu5j2cmfeu7e3txcx9lqgaq5wezgc,755.477912,1.083027
osmo1sk6fl7wrw79jcxx3tssm8l4ur28r2m84ejux2l,66.520741,0.006198
osmo1skd95kfwjy74usjp8f9aahhu9mwqydasa0u9n8,1047.024467,1.032811
osmo1skv2quty6zavcqfrnq746ll2pmyvj273dlh97n,23118.946486,2.000001
osmo1sl3gk60ezc9k5awhnuula9zfsc0tp4gu3r7ap5,280.487912,0.024326
osmo1slhwdqzvz5ky0w8895vh7eeqv3zstef08hk4gy,7391.57055,0.992558
osmo1slkeqc3th8xqfu35xgdsjn2stqn3gjs2hj8q7d,31.925216,0.020523
osmo1slksud3yr6emzjwlf5hzdr5tqmc7y2pv4huf27,34712.68755,0.100398
osmo1sln952qnu885djftlzzkvnqsctcufwt6leg5ak,692.893606,0.332289
osmo1smeh6w659pcz2fhnkwh3h9n7kraxstkg0exc6t,114.184571,0.057247
osmo1smh4k0r2sxnntt5l7e0fzvr9fzlqp6xneq9s8g,2606.273662,1.433062
osmo1smrhd9c9rfafzuv30t5uakhlxah6dcg83uez5u,1912.498118,2.0
osmo1sms84c64m2807ml877xdnperxu7ttrgvl0dnlp,269.246458,0.011858
osmo1smy7dry3kpug82c5l8244crhm66uatr34w3qj6,235.010879,1.035807
osmo1sn4hqp32vqv0calrydmgyt93yaxpml7jlrjyaf,421.998051,1.0
osmo1snexgprgep5m29pvsr5m8q632yfyhn5npjqnkz,327.119669,0.25
osmo1snfk76yqeg9gcsjnk6gxqzhf29xz7pzq3htq3v,1752.137225,1.586436
osmo1snkhgrjm7psup3stcls2w05zagkdgznj5lh2qq,88280.812974,4e-06
osmo1snv7zn877y5tsrn5eaj9799fu8pelsl9sddy8u,7193.388919,0.943551
osmo1snywdzz8p4ry87wrx8vs9z3lcpmnvnklff9p6v,11.865484,0.002959
osmo1spktc4nyexjsg25c86400742cdeulexgcq4xr2,1561.445398,1.509758
osmo1spme6c7sts4zkz5jeqmw885yxg893x8qsh2zea,3138.297813,0.053732
osmo1spq8qzxns9asz64azsu2pt37pv8dqj4r63cxwz,1270.859475,1.902521
osmo1sq2uz0a4jxyz93vsl9fep0s6svtedwazywxy40,743.595245,0.476887
osmo1sqe7tld7g26al9t4plqxg9fqzjtq3s4vuwulqh,147.217978,0.003869
osmo1sqty9xlvj9vxeaxe4gg6c7tmrmm6enyn4y29h6,1458.86751,0.827151
osmo1sqylq95gss5gr2mvf0ssezwqr88wqc4gn94fws,2139.947364,0.811907
osmo1sr0lw3rnl4u3zz7hxrek0pp26hjhapectw75jq,1232.077025,0.056441
osmo1srek2g0j8anhnjc9mrtm6m0nah2vu3kz2ta5wx,2.89433,0.00036
osmo1srhzr4s6k3fqx2mzrfpwjz6ffy7t6j6xe9aefl,25897.075548,0.845014
osmo1sruk3tzlpxqludzknvvzz8735uahehmp07wsxt,17.533691,0.00847
osmo1ssanfu7czpyw64ypruj6aqmmw666qfkuwkh29f,750.689348,3.000718
osmo1ssked9aamngyafk2fnf6e7w84l06x89373r347,37437.03,1e-06
osmo1sst5qml7555klggaykm5edjs96k6ec63yucpgz,3959.269796,7.652169
osmo1stqkafudwykj2vvy6nx7vnev27pd0a8340gdlz,12401.742347,0.852429
osmo1stv2qef6rc9t73cnv7mkrw3akenagcl3xj9g0d,26957.002614,0.156733
osmo1sukj38d7x2svpw0tklfl0f9xyqfl76jwwfqcws,803.163498,0.904752
osmo1supfu658auzsffcclqqvdphrkjdekzltcr622q,0.014996,1.2e-05
osmo1suyf79tddwthnkf2n3rzlf7c8wmhe7t9w7e0ck,314.140341,0.133856
osmo1sv2ymu68zq2jrrrtcvxph6hwv68cxd3mutvnwt,905.785904,0.03632
osmo1sv94kscrse7dxztfls3l6s2gl8ggafpghexxvv,6198.83335,0.813802
osmo1svd895fup5hqxlgttjrx428dswhlayh3yk5grk,9187.152037,1.223845
osmo1svgrg5gztq5a5643vr4wuy0q22gugeqnree6xl,12348.1025,4.0
osmo1svpgxmgcxuqpsxp9454hjwk2zzrxx7z5sexlpn,71.569988,0.056198
osmo1svtvdxx60j9n9lrmhepv968smd7a7a6p399y2n,6441.86841,4.320354
osmo1swxrvqjycece2zg6475rhaz3k4mr3smfk02twr,2304.675573,1.0
osmo1sx3req3pk7lphawcuvwl4sweldj9wand8uw22q,152.444107,0.031386
osmo1sx9nk9932s6q30anqj4qhcq88upnewde2xph2k,1073.081919,0.009364
osmo1sxsk5v09znwuhux2scueyspulyeypdnwlvdlan,926.679227,0.586967
osmo1sxug4mcc8m9rpx2l3ygy4lpruk2khr5c5wcgv8,14760.636355,7.035189
osmo1sylvau65k7hfsaua4v8ms2dfd6850wnpf4ew5l,267.217301,0.058241
osmo1synyl86cpvgdulaema06q0fpgyyl6dhfgjvcfk,1713.666979,5.0
osmo1sz7l0cnaevtftjhn53e26sgypkkmq5grv34nkg,240.010982,0.112041
osmo1sz8t9sm3pwgeqdfkzm4jgwlkuqjaud0f2ym2kn,79.162211,0.002825
osmo1szn9j05elq9jg5tayke5rmraj7gpw2j5mhzvsn,2.133643,1.0
osmo1szrv4zsvanyg5kwxlkkumklsaahcs0axxq622f,406.461663,0.003016
osmo1szy88ry96cnedgeykhk3rq2hv6la80ktw9y7d6,46.340907,0.1818
osmo1t03p5a953l6pu3eufp4vyq2s9plye76r94umxq,3273.895457,0.253336
osmo1t07ywpyl9e4fupt5a036uwagp4dsz9wvgd4g4e,89.298027,0.001249
osmo1t0egutwqqjt0q3t3cphltlcad4xpsftxue072r,448.992376,1.0
osmo1t0hjalckkj4wthak50snh5av2xytqtcwushs45,1445.435394,0.199803
osmo1t0nmear9kp230fgzv9r5f3n3awx4tkgkmlnrdm,286.992726,0.066084
osmo1t0svhcmj98ua84vuctrh28y8uxc0tkcsxkszu5,1067.852669,0.081353
osmo1t2494sjev02y2nv5z8eeyjtr6agaulgynyx2s2,311.946421,0.365566
osmo1t27kfj87z2ryw2rul0txs3cl9xuzfcvyj5frl5,145.551829,0.264545
osmo1t2c5udwatpnxvvnqh8vrlenf7q69z33x3qc60v,4300.757246,0.503795
osmo1t2e08me8mw502cgsxfrgk8hp48saqheaw3g9jq,1180.40009,0.226772
osmo1t2psg5fugdx99yhtvtwpqqnwj6k68mku0xectx,12.052826,0.005
osmo1t2ptfqvg5gl6g0sppgecr05vav6nhv08e89pdd,7216.343349,0.118203
osmo1t3nw4ppfset7u0f0ueau3fkwmc0dd9xm5q7rxs,50916.414666,2.0
osmo1t3r07cp8yqrj69ddcxz0rct94kq56nz905q6yr,227.292434,0.466567
osmo1t43afeavcdrsc9gpyrxc03r5407awjenc905hd,663.749318,1.0
osmo1t47fyg46afchqykm8stktfhayunp0axruwm7p6,559.704658,0.845688
osmo1t4lq4fnl85250wg0kvzx5f0hjr8anymwvt3u95,184.757978,1.0
osmo1t4ner6am0jdtz34tr3mezmck70t0dxclkaudva,23627.475732,0.922995
osmo1t5afept677saz8gfmu28esjn3q9fj3qy00afls,2.111047,0.000291
osmo1t5e7cqskl4jz92xusakcdfq9ldt4wmzjnqaunl,1060.556465,2.176038
osmo1t5h02kzaxdtv9gayr02z3xkvjp368ha9xuwgkd,527.459475,0.002012
osmo1t60ptgcr6gh0ljmdj9lkecx5ace42f4dvtt0j9,2248.328878,0.000109
osmo1t6vq6ud5p2me4jtfedv0qgnwepkyghpv98032q,787.479285,0.455506
osmo1t76n8ehdg6503zjzuzdu9cdzle88dpkqwmengd,109.061384,1.0
osmo1t86aeukg8jt0f7krrtxkns9ug5660gqlq5ya7x,145.781881,0.033632
osmo1t8c83d9t44t829pzjq9uxc9aq5kzf64xkqjdhv,682.230115,0.119737
osmo1t8cgwzfcfcdlzqnxn4us6dhq90l0traddn2z8c,8915.647053,0.25
osmo1t8nx7am6832pqf7r6khhdn6wemvjwcul97956n,727.158365,1.0
osmo1t8qckan2yrygq7kl9apwhzfalwzgc242lk02ch,25010.475001,3e-06
osmo1t8vxls358lu4gp9mvu8099jy3nc5l837h9k6pk,44.332242,0.002533
osmo1t95l7vvlhjj23wk5573ktvmkv0v7tr5z7fxu0v,13943.664904,4.743931
osmo1t96ds9s985cpwtyayykgez6qnrwec9cxramkvw,362.287217,0.569232
osmo1t97nkssxvd77wy9a7qhcvhrzjjh32pt9rlllc5,68.405013,0.011
osmo1t9msdp9ujy365wlqjxddkg7xt9eqnk0rgwt2jk,1812.652394,0.799369
osmo1ta3kpc5uwa358hul6nsqrhcegqj4qnm9s0hu43,2316.087292,1.0
osmo1tajuuuz0txqkfs20u9ph6aqe4ryg2xtvprvs7e,3009.953362,0.313161
osmo1takkjwe4adwfjzr5m8frlvkn6nhr7rh8fr3wkj,285.493745,0.056228
osmo1taylhrc083qc4n69tj7z33v0df9ty7rpaw4fpu,33163.138786,1.000001
osmo1td4y8k23pqyjn7pyz99fhvyp0ghxdzwf5c4mss,523.341676,1.419708
osmo1tehnp8x58n7tmu4pkqtcwyxjtpmtpeldhehd53,2919.773554,1.712219
osmo1tepf8zcmsf98plnvraepeagrnvz37mf8uyplwa,434.321187,1.0
osmo1tflp35jlxs2yxvfzujurzkpzr7pl6ereghj96k,131.625201,1e-06
osmo1tfr7ttkevwpk3wmxf06u2vztlyac0jw22jj3fv,37.852698,0.005179
osmo1tfrrkx7wadsjtjz4pxg3s7qwx0mtu4865dxwrt,47.59222,0.068854
osmo1tfze2sxuqwwz5fxj0quasx5curjwlwm9qe9yhj,121.121899,0.01218
osmo1tg35xn6jf3h65q40eaymqy45gwtu0rnfc0qlc6,4268.463005,0.223907
osmo1tg95ja5ahtsf6dzpwzahxuj2gkfgllmsna8z2d,482.266328,0.1
osmo1tggdh5l0ue58u0karejqfenvxh3hlvqehh7ed6,0.650598,0.010036
osmo1tghgz0mvgpsxtyr8t8u8unlqd95fqxfwt4t04n,6394.006247,10.847363
osmo1tgje6kmcyfxzc08qzvfpd0404npp963hypmgxp,685.051759,0.074567
osmo1tgq99ts3fu7hywmhszp2wnyq343uxqy8khe2v2,4837.432545,3.65735
osmo1tgs7a0ej04t7k0ywdfhk3lddd7a2tmgv242kc5,64518.880603,3.0
osmo1th2tyhtmxuj2mkkk56zlksu8fjdnx57pptjzu2,2570.200072,1.0
osmo1th5r9ln0w7mcfcf4dst20qq3spyqqametc0gv5,12080.921389,2.917659
osmo1th5sj8hqhqwsp0x2erd7w7lqngtnmggtg2xa3f,1898.618722,0.735765
osmo1thfntksw0d35n2tkr0k8v54fr8wxtxwxprglth,1972.803787,0.348048
osmo1thsw3n94lzxy0knhss9n554zqp4dnfzxys6a88,11.268652,5.7e-05
osmo1thyr74ez4kaupm9m3qmv7tpm5h0xukmwucgwl7,25871.697936,2.0
osmo1tjcl63x2auggpmcmpuysn009r5jjdg6cmgnc5k,1763.126113,1e-06
osmo1tjy722hfsmcgke83knd4dlp6jvyycet73tjv79,541.484083,0.057866
osmo1tky2duvdxhxgsul2puvw0esc3elahzsvnzar7q,119.731255,0.01652
osmo1tl2p5pz70zjp4s60gr5he0cljwjezpmk8r43q4,876.564665,0.754088
osmo1tl68p32cltwyr0ug6lghcdm2a47tsv9z5ht0zr,3305.296622,2.0
osmo1tlln3hhjm5cmupha489fjl9hu4fduct20ged5c,8.271565,0.001414
osmo1tlrkt90wacyckuvsnyd4uc7uq5sqhlkjspv62n,441.740638,0.17772
osmo1tlvzw9sql4jdfqn78zu583xvnkzcxa78nemuxl,31.054397,0.03959
osmo1tlx9hcqsd64uh6hxattak43zef9eq5msk7k97a,1965.03,0.033388
osmo1tm60k65drh9qesxv2u9lwxu8x5wpqtd7mgjf92,757.12823,0.432347
osmo1tm8aa6r4w86v9ulphss6fg06cyvgeya4pxtzm6,276.023223,0.191595
osmo1tmx9nwh2skfqenqetjhqeay0u2e0erlud3z4mr,0.150067,1.0
osmo1tne4lvrlaadq0ffdujcdzesu0ef6k72mhscglr,2182.173323,1.017172
osmo1tngrk6fdalfzff4k90uzyy88zfprg9vnnnqxpa,84872.141426,2.310257
osmo1tnyzm0wjj3rksnez650gzyxjmrvjn682xq2s6y,1031.481674,1.0
osmo1tpgtvvdffe5uu5mkkmtsckx6a5hplwxpgzgkmw,2.141738,1.0
osmo1tpll6tsf4xs2ewqux8zc7w8hz2eaemtjjxe56n,1301.655678,0.31549
osmo1tqa7kt5vkzg3x5m64ky8x2lrv2uvlqmscuz8re,6786.579178,3.404919
osmo1tqlex8qlnk6pwphvk95guvucgh994yseunve4e,70.519091,1.140674
osmo1tr3eyy9l480pxjk0ygudwpfus7j8pgdlemgx6w,370.027105,0.85257
osmo1trcjpq2mz58ajzhlsm7vx0w360ephunh6tkvw6,0.516798,9.6e-05
osmo1treczrfhsjdvlfvcgldt7d94wj4vhk3r228f2v,46525.707983,6.120605
osmo1tslyvtjsgdunnu9rqh86trq5k7a5cljwtu9pxc,8.050684,0.010332
osmo1ttfytaf43nkytzp8hkfjfgjc693ky4t3f950va,65.109862,5.0
osmo1tthr9mu4uu2ff3t22elnsdfk5d3zn4tgcvj7lj,9880.569468,0.034889
osmo1ttzxm67mskcw0f5jnwn4t7f6huc2m0t54ypmrv,1295.588027,0.029602
osmo1tu5zhg6nevua8kultg98t8d52ftwd8zkyw0ee9,5473.1988,1.789567
osmo1tulnw68jdjjlp2sw3ncj6wj930md4cpzmdf2du,772.037174,0.012271
osmo1tumrwcmgtz8sj7yvux457cwv95g4n4wzdl9ahy,16520.403081,1.0
osmo1tuy6z4e7s99uentrrq7gxx4tgdwnw62mxmzx8x,96.319784,0.074123
osmo1tvcd8welups8wwgj9jxqpt9027eyzatla664k0,269.273195,0.036624
osmo1tvdl4e9lka08ngpwhywt3x2zlm3m68t34pyhsz,1716.80599,0.951795
osmo1tvmdhpatm60c80yk8wma3njhffsvhvs5x0jcnu,24147.238035,1.013206
osmo1tw906l88whkafmtsjasx6hy9lyw599n5e65ph9,59.099488,1.0
osmo1twvgsd4p5l8s4er0uvnduwkn43yxm7n9laaqpd,4374.787584,0.802227
osmo1twy4k97hjlcqxr6s9srzyel2snuvnm50g9wtnq,1988.006866,2.0
osmo1tx0ctdxvv5f9gt26pmxte5asx368mkkg3c74w8,52.702326,0.009465
osmo1txevx4j750yy5ae794y4akq0t9vxq2kywls56r,1261.459693,0.45
osmo1ty5l02pvvjsrxu546c8s2jvyn9lc0e4yu87c8s,28.435964,0.012259
osmo1tyrmartuh6uajdgk0pw76n7qlvq9xr5v6rp8yy,1025.415612,0.910113
osmo1tz3ujjx9cq77unk09jvd2mdxvgdd0kv20j6ngm,2511.526978,0.023838
osmo1tz85hm9gnn9en9jhsh7tj2yzvtd7mx57428lld,456.013374,1.0
osmo1tz8hh2ru2v2lpnhnhy0d68x5ndz5etd57q73tf,17472.324179,0.938109
osmo1tzs2mrp9fkwq6ydtlzlrzghm6ktqccyvpch0xc,142.360154,0.01273
osmo1u08eymlxggz6vayg9lt5l7sl3hnqsemrmest3g,198476.710855,10.525525
osmo1u0xv9nd8s7rfn4565djw9xq6ccjlpw6cskwn9s,149611.786576,71.369379
osmo1u2wpyuem4tuj22tajan9cjn5npcq8syvk05u2v,27115.744838,5.393397
osmo1u2yjvae66nnpup88w9xdwc2d20vy7azfqqeses,1702.382561,0.118884
osmo1u2zjcdl3606gz4wg0yc6mnkpudyfv4twc824mm,247.557375,0.001246
osmo1u3xehv2m7vskqm60f06n0xzcgwsqk8xx8y7mpp,122.621483,0.002881
osmo1u4evzl5pu3fj2s06ga00cfy3s5ku96zf6uhhe0,8920.172638,0.094534
osmo1u4m7wmvacxndgpfvup2mhdk0swxtweq6420725,121.631217,0.001
osmo1u4qsps5jjr7ntqshwxjejzhzve25rpsu29gwfp,2872.713416,4.7e-05
osmo1u5ezv0vxptcs4fcmknvtaz39d4xakqy2wkp7ez,901.719927,1.0
osmo1u5thuv79z0twyfq7a0utqql927tq2yyssncvg4,419.713594,0.148101
osmo1u6ddcsjueax884l3tfrs66497c7g86sk73xc4a,122.48658,11.0
osmo1u6fwhegzsm3x8u5vp9hlg3jtxyjlmexmdaz4ly,127.192898,0.000619
osmo1u6v530yt3a089dkmt3zesytpwe2xne9ch2e4wd,1215.673325,0.016844
osmo1u8gqz4atzzpx5fy2tchl5lmn8sdmq3pyez7lvl,235.749417,1.0
osmo1u8lw3r220hzhvdljfvllemyny3ztt0u4gvqkkt,448.981984,1.0
osmo1u8pad9dtjk5v36sgyj862hehqmfyuukyyer55e,799.05648,1.214212
osmo1u8qhv9k73jhsckc3qrqpvl743flr2uvhhjdkl2,548.900212,0.588017
osmo1u8xff6p6p4uunrpha6m7fskv6j5z49qhyeulty,7425.902644,2.85458
osmo1u97lkjqammjv2xxzwsxn5avrrhx0czudq3hane,5603.301191,1.0
osmo1u9a6s7vp44dw53vp0eurve0glnyt4hxtx0q7a7,557.298501,1.037767
osmo1u9km39g442hyzpzpfnuu4ufuc4k8ummg3jduud,19978.573438,1.0
osmo1ua58fyeup9mfvpv3lgqj7s5kcx8urfhnmxpemq,2104.841226,0.161716
osmo1uakml5l8tqqky7g47nvuuwkala35t34xwku3gg,0.03,0.004116
osmo1uamn4ktpmes2efdf6qfh78m5cedkfctg4sff60,421.676052,0.457384
osmo1uaux0dl3gh40y9czng2eqn2d52uu8afvccg2pa,9647.336903,0.10581
osmo1ucky3wulp8g806yjglcrxsc689rc84patyrpxa,0.276203,0.000163
osmo1udcf9v630cpz6s9x3jgg55e0v2tprluc7q3xst,502.134312,0.020615
osmo1uddk4mfqq3uyu2yzhym8spheqatqs30f3h3zf7,9660.654815,0.7063
osmo1udjjq7vhk3q8072y4ad9vll6989yujkr22hu2z,0.86457,1.3e-05
osmo1udpsgkgyutgsglauk9vk9rs03a3skc629nxqf9,4366.977995,6.0
osmo1udukg2mkycxnejxkv2974c0vrn8s6h9sre6pf5,919.165286,0.335883
osmo1udv3dqftlrkc5yxqn9tnu7atyg8wnl4e4wm84a,157.410475,0.000213
osmo1udvemg55c35sshm0equk5aqavnk6waq2fmkuy3,809.911109,0.47167
osmo1ue6qhv8xp760d8ht3fp20rnfs7wg84tgtl9rz0,3379.687194,0.291822
osmo1ue8h6392q97gt8hfm4n8ge6lws7796hx3prptl,10783.75042,0.272124
osmo1ueu8x2dzttrg3m6jyqvgpa2nqc75vawnwmjljq,372.993883,0.88565
osmo1ufppyphwfwlhxft05fuj0206kq9fheslsv2lat,864.514249,0.139259
osmo1ufulhnjtjfhr7ejf8e7vjq46uaa3kkv7xp42e0,0.409497,0.00021
osmo1ufwpz55k3r3de0m4v4448yqa2x6nk656unm582,704.80528,1.0
osmo1ug4p9pyeqnfd2kvtvgl5ulu2h7k428syxtln40,9012.356539,1.018001
osmo1ugca9np6lwvys2d80xhqfgsdhn2524glk2chaw,166.017554,0.012451
osmo1ugs6t3rsj9rq6c7clqwraunrur7nvqn3f5znpq,6925.209555,1.0
osmo1uh7p6e40zuxteddq7a9jh8fqe3xlysfhlq23se,81.859762,0.027387
osmo1uhu9v3shp837t8h5fswfdv8vyn6j37dr3gy869,236.073122,0.002433
osmo1uj7xf8hzm2nxhqvwv3h7zhgypffr2kswtjkdyw,11531.450163,0.488904
osmo1uje8h0es82xyl62w5hcrvur58hzgv5mwplz558,27.324557,0.022575
osmo1ukzm9fhw44pye6wj4ht7daynzswqnfxlqk7cz3,299.7834,0.023894
osmo1ulwgf9ly9kq2le5fgupvyd00wqym88xt68fcrv,59649.136974,2.0
osmo1um0j8mskacs58whj3zd3fx6nrytsw8w253rxjr,6598.553687,0.288755
osmo1um62ve4a6vnsdcnquel0dmt9ly5f567ag77vq6,12027.911044,14.208224
osmo1umnswfa8fnt8qz6lj99vwd7tyxrkc3096j3dg9,1313.464553,0.007845
osmo1umzwgqw80f64ys8ddattnxv4juz5unsk9w7sn8,2333.23,0.060367
osmo1up53sdcxtsd7pgqmw6nkekwhg5q7v25hf4u5gs,3.458917,0.0001
osmo1up6a4dfwap8ppe37jcar9ahffgmym470auka6p,454.020818,1.0
osmo1up7p4uhgzfzrk6fnqjes0wty9rv7q0yxu477n4,200.12836,0.011867
osmo1upa3etjxpjr2j39p7h2fpxs02mlkuwkkuu08a6,1066.379822,1.0
osmo1upe06zml286pga72n4tmreegtxfqpva33xp4lm,372.510798,0.178082
osmo1upvghq3h0ljhh8e4w6wmdss5j5n09dc9xdnakf,1956.907241,0.427507
osmo1uqn4hyadc3xxxy7g4mlteha6z9zvy0ag9klwqx,1977.267101,1e-06
osmo1ur9jvy9wrraua7j6vnn23l7fusf8fj4djsu3t9,229.142111,0.015019
osmo1urcej60stz7ml4wvtvva9zcf2t9j63lqdyl8fs,2130.174658,1.0
osmo1urcmv4ge6n64f9xydw2crjjyml8ezzu693vhcg,2486.818349,1.001022
osmo1us0ad4vle8xudpe060e0chnz0qlv0nhvc9m4rt,232.821588,0.03874
osmo1us82wm745v5u2hts8cvntdwrdyv3q3gqje6jfg,10.03,0.071229
osmo1usfrn2w63a7dcf4ndvl5day4fszg4rg4vkkwar,238.854242,0.000707
osmo1usrgyu7aul0pns4nltdwl2saxg67ckyl7mx28u,313.46838,0.026076
osmo1usrqqtsu75j8d5gf932gc8vuh7yly62nq09y4z,29497.36971,20.216734
osmo1ussjnyyfzehkgarcw0q7tdrq258mwugsut0xqr,549.472748,2.0
osmo1utj9vnja2nma8mkgjmtwee0vgm6g9ejexeqk43,3058412.894595,0.000171
osmo1uu4e4lt460h6etczv4pfngzqe436veky73pqqw,53870.03,1e-06
osmo1uuj5dr0xr8ryprgre93rszapp6lwl6a8qcqpkp,5.467932,1.0
osmo1uv2qph0jejpskykpxal6jc2dvepq728rxrtzlt,498.609682,0.106924
osmo1uvmve0umtd643xrxuvjy3w3qqtl8dhukm2chjf,106.329135,0.001259
osmo1uvnk984yhpw48jfu5srvsrqdt03kkvlcjqx8x5,302.294646,0.145172
osmo1uvuuctc4mz02p05ks357yk7c9f305y6859s4la,148.774912,0.163837
osmo1uvyv65xwns2t43n623xlz0nqaswmrft8kylfx8,76.97181,0.005768
osmo1uw7wzcgrn05yr70eh70qk08sxa6uv9ny8qhegq,3876.036811,0.876012
osmo1uwea0464sy0st7tgwyyfzvh8yadyw0g57ys3mn,4318.89465,0.779904
osmo1uwg4al8cg6klxav93rtcjwz3udsw8qm402pw70,90.041895,0.001112
osmo1uwhx62gfhwjcxfpyvg83m680e8lq82etlkwxgq,1021.782608,0.268674
osmo1uwu97fck9sajv3wlnu5ae9qw6ppland0lkfnda,4919.375251,1.0
osmo1uxn3xw4xzyvu3xka0fr7krsfzyp8af3e7n5q4s,3001.343496,1e-06
osmo1uxs476ndlkyly8wwfmc78flp8fyuwcshqdamp2,1903.506416,0.806693
osmo1uy5mw900pw5ncd6pnpvepp9enw8267snn882x4,54.206936,0.047026
osmo1uyhc960njk4fvl436ptc84zv7rcp5920pkal07,4446.345445,0.557664
osmo1uyts2z7dc52aptskxcen8zh839lglxphhnkv67,377.550544,0.049097
osmo1uzlkcqs7ymrfwhzgg3xnjnekr7x39vewyvwm7d,489.410283,0.412006
osmo1uzzq70mql64xrgxlxzszdz999j0t2ahnk5q9xk,247.981918,0.017454
osmo1v05aas8hndgs8r86ekj6hwfz6xesxeumres5ec,1619.377722,1.810722
osmo1v0j7gxfj82wnh96s87uldmgzwqmmyrkgl4l4un,500.182969,0.064599
osmo1v0xkjzukexk9j7kyts3nvq5xh6y2n79fdp73ny,52.95569,0.012749
osmo1v2xh06d7jywnnrhu0shyfejn7uff7l4nrltq8u,4204.512617,1.141607
osmo1v42xkrzhatcnuhrc6ygad9l6jajcx3hyhgwk7p,110.137951,0.015636
osmo1v44eel5d5u8ad7adc48h8czmk32864d87nxc8u,413.696485,0.000814
osmo1v4j55pqm2zg6nf0595t84u0qc6ngyefxspg565,1202.616109,1.082038
osmo1v4m3ahue5pdn5smjh2flz9at2u9926h36l60r4,9315.362083,2.0
osmo1v59s5mpfq6fsm7apjzt9mk8h4ryccmhc9zhasx,0.37078,0.022677
osmo1v5hrqlv8dqgzvy0pwzqzg0gxy899rm4krvxz48,284097.174708,6.845286
osmo1v5l9p868wtf3xke2th4z73ewne3y3ydw0y346w,9317.871384,1.0
osmo1v5rqpmjt4e8nc8pqpq32s60wku0rmj6epjm8gm,347.172218,0.036193
osmo1v5rzs86plmhe93wj4e9f6tm26t6fkjwyvafac9,932.570434,1.0
osmo1v5xkgnstf2dwpzyltcz2ut4uqrhhfym2u87squ,233.984974,0.03688
osmo1v5y0tg0jllvxf5c3afml8s3awue0ymju22wxx2,186.819395,7.000001
osmo1v60nl7wzelzush0c0vqata60pjffc0rx394xlq,9279.508841,0.945085
osmo1v6243qhds86hmj935j4w749g7wzpe6fvtzd8d4,32500.489002,1e-06
osmo1v7583z4jqp9eu62rlmhas6n67aunz58wvw3sp9,1401.988059,0.250238
osmo1v7ncm9x3w4zpga03lh3hw5pw8ggmpedwaxxd6d,1701.546015,0.012216
osmo1v82g8tcw3au43hdd9yrrqg7ssu7mxmhdeymfmz,605.130261,0.216508
osmo1v8hayns4zauhwvw07tjf67lknq4ptdq7vnjpu3,5783.551688,0.882046
osmo1v97agk4gkyytpphhymqxhh3aqvvra3vv9k0wp9,10181.125844,1.143494
osmo1v9cxs38guyjwdsu3skaxtntyypqgf5rumpflgj,264.048424,0.03428
osmo1v9jk6032ssff3jmkjgdt83qdkaagteg9045eyu,1940.530068,1.0
osmo1vc0643xcsgnn2zd5xwv3z4plv0mfxd5j822gyr,0.0,1e-06
osmo1vc6h46vvvnkp2zfu8rahmhlz40hkm8wffq0lvp,621.807654,0.007537
osmo1vcd6gx3jqng2m7tw6k7e766skayv5rkh7hrl4x,87370.931031,3.16729
osmo1vcjl2p4pdmpjzk0smqqwfwfsv60w9td0mv8gy9,1387.445812,2.0
osmo1vcl4tmc85a7wh6av08j4dgc3tc04vyk5yppz7h,4511.694333,0.588258
osmo1vcpxklk693ms03cy9l83he735jpufhfu0keuuw,77182.154355,0.013218
osmo1vcs68xf2tnqes5tg0khr0vyevm40ff6zn0dqs6,2307.861244,0.753111
osmo1vd09qjffsh09npmpqjzzwvwmgqwx825hpzl0mx,499.616018,0.049398
osmo1vd3l3plh0q8y2234kg8zk02d8fg6jf87zsnk54,8547.258663,1.019456
osmo1vdasdtrqn0weqc20s0cztnh97fsn4temjhyr0x,3842.466317,0.005756
osmo1vdpwkaqkcucl2uumqz3s4fjj0h502gn82e4ygz,34.162618,0.002284
osmo1vdv8v0ztfxwcu2zuh8tdfgchhq4f26pvzs506u,167913.613363,11.368812
osmo1vdxf83vn9xj8ef0kppwngl887sg4k3tu9usjxk,6.785111,0.001551
osmo1vee38tfjwl8urh6afl93alq0g3ht98js6cqvre,1357.319386,1.0
osmo1veftftnnjqvugkdzw6e2fxl4pk0phk2awlexxr,0.413769,0.000105
osmo1vej773tl2cg96wgtvvzvx78mqz42l55mcf22n2,492.888134,0.754132
osmo1vekj7vj6ejdf94shkc703c2rl3mkh86jtw8psp,5095.571028,2.0
osmo1vept3es0nhjhfdcnd2gnr3l7me2rc2v53ked7y,134.543238,0.062484
osmo1veu2j860mm4tq42007hnwkkehf59f5nh5gv4m3,664.330206,0.048532
